time,latitude,longitude,place
2020-05-18T08:34:38.050Z,38.1815,-117.8443,"55km WNW of Tonopah, Nevada"
2020-05-18T08:28:17.230Z,46.1905,-122.1823333,"37km NNE of Amboy, Washington"
2020-05-18T08:26:07.738Z,34.4585,68.9651,"11km NE of Maidan Shahr, Afghanistan"
2020-05-18T08:25:16.860Z,38.1717,-117.8543,"55km WNW of Tonopah, Nevada"
2020-05-18T08:23:29.171Z,69.5713,-144.2759,"67km SSW of Kaktovik, Alaska"
2020-05-18T08:23:14.560Z,38.1515,-117.9905,"67km W of Tonopah, Nevada"
2020-05-18T08:21:57.710Z,60.166,-140.9253,"84km E of Cape Yakataga, Alaska"
2020-05-18T08:21:26.600Z,17.9655,-66.9835,"6km E of La Parguera, Puerto Rico"
2020-05-18T08:19:08.730Z,36.0716667,-117.8548333,"9km ENE of Coso Junction, CA"
2020-05-18T08:13:00.620Z,38.1975,-117.8785,"58km WNW of Tonopah, Nevada"
2020-05-18T08:11:22.900Z,35.5618333,-118.3683333,"11km ESE of Lake Isabella, CA"
2020-05-18T08:10:55.993Z,38.0861,-118.5231,"49km S of Hawthorne, Nevada"
2020-05-18T08:07:43.010Z,35.8358333,-117.733,"19km SE of Little Lake, CA"
2020-05-18T08:05:47.770Z,37.5128326,-121.9426651,"5km SE of Fremont, CA"
2020-05-18T08:05:15.275Z,38.1733,-117.7712,"48km WNW of Tonopah, Nevada"
2020-05-18T08:04:27.750Z,39.4063333,-110.2988333,"18km SSE of East Carbon City, Utah"
2020-05-18T08:01:47.566Z,38.1861,-117.9975,"66km SE of Hawthorne, Nevada"
2020-05-18T08:00:17.246Z,-30.0409,-176.4625,"163km ESE of Raoul Island, New Zealand"
2020-05-18T07:53:57.856Z,38.183,-117.8676,"57km WNW of Tonopah, Nevada"
2020-05-18T07:51:44.870Z,38.1978,-117.7727,"49km WNW of Tonopah, Nevada"
2020-05-18T07:48:55.020Z,38.1257,-118.0025,"68km W of Tonopah, Nevada"
2020-05-18T07:48:33.080Z,38.2287,-117.772,"50km WNW of Tonopah, Nevada"
2020-05-18T07:47:24.280Z,33.5025,-116.5218333,"15km ESE of Anza, CA"
2020-05-18T07:46:42.250Z,38.1587,-117.9338,"62km W of Tonopah, Nevada"
2020-05-18T07:42:32.170Z,44.8081667,-111.2948333,"22km NW of West Yellowstone, Montana"
2020-05-18T07:41:34.790Z,38.1515,-118.0353,"66km SE of Hawthorne, Nevada"
2020-05-18T07:26:51.639Z,69.2286,-144.6801,"108km SSW of Kaktovik, Alaska"
2020-05-18T07:26:44.900Z,38.1655,-117.7928,"50km WNW of Tonopah, Nevada"
2020-05-18T07:20:01.700Z,38.163,-117.9913,"67km W of Tonopah, Nevada"
2020-05-18T07:18:07.105Z,19.7138,-76.3777,"58km SW of El Cobre, Cuba"
2020-05-18T07:18:00.430Z,38.8074989,-122.7371674,"2km SW of Cobb, CA"
2020-05-18T07:17:47.680Z,38.15,-118.077,"63km SE of Hawthorne, Nevada"
2020-05-18T07:16:40.150Z,38.148,-118.0018,"68km SE of Hawthorne, Nevada"
2020-05-18T07:11:03.570Z,38.1788,-117.8672,"57km WNW of Tonopah, Nevada"
2020-05-18T07:03:21.480Z,38.1388,-118.0073,"68km SE of Hawthorne, Nevada"
2020-05-18T07:02:34.454Z,40.8281,-127.2301,"252km W of Ferndale, California"
2020-05-18T07:01:08.380Z,38.1663,-117.8347,"54km WNW of Tonopah, Nevada"
2020-05-18T06:56:01.679Z,40.7836,-127.2776,"255km W of Ferndale, California"
2020-05-18T06:55:38.170Z,38.1532,-117.9733,"65km W of Tonopah, Nevada"
2020-05-18T06:54:10.160Z,38.8074989,-122.8161697,"6km WNW of The Geysers, CA"
2020-05-18T06:51:18.250Z,33.6611667,-116.756,"9km SSW of Idyllwild, CA"
2020-05-18T06:51:13.210Z,38.1475,-118.0372,"66km SE of Hawthorne, Nevada"
2020-05-18T06:47:27.759Z,63.4842,-149.4245,"25km WNW of Cantwell, Alaska"
2020-05-18T06:44:38.220Z,38.1703,-117.9303,"62km W of Tonopah, Nevada"
2020-05-18T06:44:16.520Z,38.2312,-117.7478,"48km WNW of Tonopah, Nevada"
2020-05-18T06:43:25.300Z,38.1817,-117.8323,"54km WNW of Tonopah, Nevada"
2020-05-18T06:38:02.830Z,38.8098335,-122.7375031,"2km SW of Cobb, CA"
2020-05-18T06:37:29.860Z,51.4773,-173.5086,"93km SSE of Atka, Alaska"
2020-05-18T06:35:34.250Z,19.2161674,-155.3968353,"8km E of Pahala, Hawaii"
2020-05-18T06:35:01.000Z,33.5293333,-116.5378333,"13km ESE of Anza, CA"
2020-05-18T06:34:26.842Z,63.6495,-147.529,"74km ESE of Healy, Alaska"
2020-05-18T06:34:05.980Z,38.1663,-117.9572,"64km W of Tonopah, Nevada"
2020-05-18T06:31:56.810Z,38.1963,-117.7398,"46km WNW of Tonopah, Nevada"
2020-05-18T06:29:26.020Z,38.1507,-117.9988,"68km SE of Hawthorne, Nevada"
2020-05-18T06:27:44.720Z,38.2107,-117.8043,"52km WNW of Tonopah, Nevada"
2020-05-18T06:27:28.750Z,34.1185,-117.4725,"3km NNW of Fontana, CA"
2020-05-18T06:26:56.550Z,19.2066669,-155.4528351,"2km E of Pahala, Hawaii"
2020-05-18T06:26:18.340Z,19.2121658,-155.3999939,"8km E of Pahala, Hawaii"
2020-05-18T06:26:17.740Z,38.1942,-117.8107,"52km WNW of Tonopah, Nevada"
2020-05-18T06:23:03.135Z,62.7479,-149.9672,"47km N of Talkeetna, Alaska"
2020-05-18T06:23:00.656Z,63.3494,-145.0896,"58km S of Deltana, Alaska"
2020-05-18T06:22:32.270Z,33.2273333,-116.7395,"3km SE of Lake Henshaw, CA"
2020-05-18T06:21:03.954Z,38.1836,-117.7463,"47km WNW of Tonopah, Nevada"
2020-05-18T06:19:17.920Z,38.193,-118.023,"64km SE of Hawthorne, Nevada"
2020-05-18T06:19:01.780Z,38.7869987,-122.7681656,"2km NW of The Geysers, CA"
2020-05-18T06:13:39.290Z,36.266,-89.5208333,"2km W of Ridgely, Tennessee"
2020-05-18T06:11:41.390Z,38.1427,-118.0515,"65km SE of Hawthorne, Nevada"
2020-05-18T06:09:49.650Z,38.1417,-117.8868,"58km W of Tonopah, Nevada"
2020-05-18T06:08:43.530Z,38.1432,-118.0708,"64km SE of Hawthorne, Nevada"
2020-05-18T06:07:17.100Z,38.1308,-117.931,"61km W of Tonopah, Nevada"
2020-05-18T06:06:32.000Z,34.413,-116.7436667,"19km NNE of Big Bear City, CA"
2020-05-18T06:05:59.970Z,33.0191667,-116.0176667,"17km SE of Ocotillo Wells, CA"
2020-05-18T06:05:59.740Z,38.2077,-117.9145,"61km WNW of Tonopah, Nevada"
2020-05-18T06:04:00.740Z,38.2185,-117.782,"51km WNW of Tonopah, Nevada"
2020-05-18T06:01:43.360Z,34.0838333,-116.722,"14km WNW of Morongo Valley, CA"
2020-05-18T06:01:14.148Z,61.3172,-149.7338,"14km NE of Anchorage, Alaska"
2020-05-18T06:01:08.980Z,38.0470009,-118.7696686,"28km SE of Bodie, CA"
2020-05-18T05:57:46.220Z,38.1063,-118.013,"68km W of Tonopah, Nevada"
2020-05-18T05:57:03.030Z,33.5151667,-116.519,"15km ESE of Anza, CA"
2020-05-18T05:55:24.135Z,61.1547,-152.0065,"64km NW of Nikiski, Alaska"
2020-05-18T05:55:21.500Z,38.12,-118.0172,"69km SE of Hawthorne, Nevada"
2020-05-18T05:55:08.700Z,40.732,-112.0693333,"3km NE of Magna, Utah"
2020-05-18T05:53:05.900Z,38.1763,-117.7827,"49km WNW of Tonopah, Nevada"
2020-05-18T05:48:14.890Z,38.182,-117.7758,"49km WNW of Tonopah, Nevada"
2020-05-18T05:45:02.720Z,38.1725,-117.9552,"64km W of Tonopah, Nevada"
2020-05-18T05:38:52.280Z,38.1875,-117.8777,"58km WNW of Tonopah, Nevada"
2020-05-18T05:38:12.440Z,33.943,-116.8271667,"5km NW of Cabazon, CA"
2020-05-18T05:37:11.320Z,38.1948,-117.9457,"64km WNW of Tonopah, Nevada"
2020-05-18T05:33:22.140Z,38.1855,-117.8798,"58km WNW of Tonopah, Nevada"
2020-05-18T05:28:29.430Z,38.8344994,-122.7971649,"7km WNW of Cobb, CA"
2020-05-18T05:26:39.343Z,38.1463,-118.0213,"67km SE of Hawthorne, Nevada"
2020-05-18T05:26:20.228Z,57.6352,-154.4523,"30km WNW of Larsen Bay, Alaska"
2020-05-18T05:24:28.500Z,38.1968,-117.7765,"50km WNW of Tonopah, Nevada"
2020-05-18T05:22:02.970Z,38.231,-117.7355,"47km WNW of Tonopah, Nevada"
2020-05-18T05:20:00.120Z,38.1592,-118.089,"61km SE of Hawthorne, Nevada"
2020-05-18T05:18:45.700Z,38.1615,-117.8372,"54km WNW of Tonopah, Nevada"
2020-05-18T05:18:20.967Z,56.2774,-159.0296,"23km WNW of Chignik Lake, Alaska"
2020-05-18T05:14:42.360Z,38.8353348,-122.807663,"8km WNW of Cobb, CA"
2020-05-18T05:09:56.094Z,61.5223,-150.8412,"47km W of Big Lake, Alaska"
2020-05-18T05:07:43.090Z,36.9766655,-121.6278305,"6km WSW of Gilroy, CA"
2020-05-18T05:07:22.050Z,38.1478,-118.0262,"66km SE of Hawthorne, Nevada"
2020-05-18T05:06:37.450Z,39.4008333,-110.262,"20km SE of East Carbon City, Utah"
2020-05-18T05:02:15.590Z,38.1908,-117.8963,"60km WNW of Tonopah, Nevada"
2020-05-18T05:01:09.300Z,19.2224998,-155.4026642,"8km NE of Pahala, Hawaii"
2020-05-18T05:00:15.371Z,64.7629,-149.1762,"20km N of North Nenana, Alaska"
2020-05-18T04:59:23.557Z,61.0065,-152.0292,"53km NW of Nikiski, Alaska"
2020-05-18T04:58:43.990Z,38.1513,-118.0257,"66km SE of Hawthorne, Nevada"
2020-05-18T04:55:28.940Z,38.1835,-117.7875,"50km WNW of Tonopah, Nevada"
2020-05-18T04:49:35.300Z,38.8321648,-122.8166656,"8km NW of The Geysers, CA"
2020-05-18T04:49:05.910Z,38.1873,-117.9302,"62km WNW of Tonopah, Nevada"
2020-05-18T04:47:54.140Z,38.169,-118.0923,"61km SE of Hawthorne, Nevada"
2020-05-18T04:45:56.220Z,39.4075,-110.2988333,"18km SSE of East Carbon City, Utah"
2020-05-18T04:45:18.045Z,60.7568,-150.8955,"22km ENE of Nikiski, Alaska"
2020-05-18T04:42:20.600Z,38.1517,-117.9665,"67km W of Tonopah, Nevada"
2020-05-18T04:39:39.200Z,38.2357,-117.7782,"51km WNW of Tonopah, Nevada"
2020-05-18T04:39:31.870Z,39.4008333,-110.2813333,"19km SE of East Carbon City, Utah"
2020-05-18T04:33:28.300Z,38.2307,-117.7722,"50km WNW of Tonopah, Nevada"
2020-05-18T04:30:29.474Z,34.1408,25.5524,"97km S of Ierapetra, Greece"
2020-05-18T04:29:13.995Z,-24.0492,-67.0231,"73km WNW of San Antonio de los Cobres, Argentina"
2020-05-18T04:29:13.630Z,34.0558333,-117.172,"1km E of Redlands, CA"
2020-05-18T04:28:48.955Z,38.1667,-117.929,"61km WNW of Tonopah, Nevada"
2020-05-18T04:28:10.520Z,38.201,-117.8868,"60km WNW of Tonopah, Nevada"
2020-05-18T04:27:00.221Z,34.1886,25.5803,"92km S of Ierapetra, Greece"
2020-05-18T04:25:16.980Z,38.153,-117.953,"64km W of Tonopah, Nevada"
2020-05-18T04:25:16.960Z,19.1981659,-155.4368286,"4km E of Pahala, Hawaii"
2020-05-18T04:18:18.066Z,34.1705,25.6094,"93km S of Ierapetra, Greece"
2020-05-18T04:17:00.900Z,38.2013,-117.7813,"50km WNW of Tonopah, Nevada"
2020-05-18T04:14:56.920Z,19.2153339,-155.409668,"7km E of Pahala, Hawaii"
2020-05-18T04:10:20.070Z,35.8725,-117.6891667,"21km ESE of Little Lake, CA"
2020-05-18T04:09:42.760Z,38.2395,-117.743,"48km WNW of Tonopah, Nevada"
2020-05-18T04:04:04.150Z,39.4125,-110.3058333,"17km SSE of East Carbon City, Utah"
2020-05-18T04:03:43.700Z,38.1982,-117.7373,"46km WNW of Tonopah, Nevada"
2020-05-18T04:02:44.220Z,17.9695,-66.841,"4km SSE of Indios, Puerto Rico"
2020-05-18T04:02:17.530Z,37.5718,-117.2485,"15km S of Goldfield, Nevada"
2020-05-18T04:02:03.560Z,38.1655,-117.888,"58km W of Tonopah, Nevada"
2020-05-18T04:01:18.405Z,4.6647,127.684,"251km SE of Pondaguitan, Philippines"
2020-05-18T04:00:14.070Z,47.68083333,-121.4248333,"28km SE of Gold Bar, Washington"
2020-05-18T03:59:41.176Z,38.1548,-117.9818,"65km W of Tonopah, Nevada"
2020-05-18T03:55:49.910Z,38.1923,-117.8472,"55km WNW of Tonopah, Nevada"
2020-05-18T03:55:05.209Z,36.549,-98.5225,"22km W of Helena, Oklahoma"
2020-05-18T03:49:40.980Z,38.1765,-118.0495,"63km SE of Hawthorne, Nevada"
2020-05-18T03:47:57.070Z,36.4438324,-121.0181656,"15km SE of Pinnacles, CA"
2020-05-18T03:44:00.480Z,38.2087,-117.7255,"46km WNW of Tonopah, Nevada"
2020-05-18T03:42:01.030Z,41.4846667,-112.3393333,"25km W of Perry, Utah"
2020-05-18T03:41:24.250Z,36.0161667,-117.3326667,"28km N of Trona, CA"
2020-05-18T03:39:36.400Z,38.2185,-117.7903,"51km WNW of Tonopah, Nevada"
2020-05-18T03:36:53.675Z,56.1427,-150.0102,"234km SE of Kodiak, Alaska"
2020-05-18T03:36:41.081Z,63.4078,-149.8905,"46km W of Cantwell, Alaska"
2020-05-18T03:24:18.610Z,38.1668,-117.7737,"48km WNW of Tonopah, Nevada"
2020-05-18T03:20:40.520Z,38.1247,-117.9932,"67km W of Tonopah, Nevada"
2020-05-18T03:18:04.540Z,38.1402,-117.9775,"66km W of Tonopah, Nevada"
2020-05-18T03:16:54.740Z,33.023,-115.9941667,"18km SE of Ocotillo Wells, CA"
2020-05-18T03:15:48.970Z,38.1185,-118.072,"66km SE of Hawthorne, Nevada"
2020-05-18T03:14:33.700Z,35.646,-117.467,"15km SSW of Searles Valley, CA"
2020-05-18T03:12:31.160Z,38.1595,-117.9565,"65km W of Tonopah, Nevada"
2020-05-18T03:04:05.260Z,33.6273333,-116.708,"9km NNW of Anza, CA"
2020-05-18T03:00:37.892Z,38.1965,141.8114,"50km ESE of Ishinomaki, Japan"
2020-05-18T02:58:59.410Z,44.4318333,-115.2,"67km E of Cascade, Idaho"
2020-05-18T02:58:46.590Z,38.1322,-118.0673,"65km SE of Hawthorne, Nevada"
2020-05-18T02:56:16.220Z,38.1337,-118.0677,"65km SE of Hawthorne, Nevada"
2020-05-18T02:51:52.330Z,38.1607,-117.7972,"50km WNW of Tonopah, Nevada"
2020-05-18T02:49:06.340Z,33.478,-116.5238333,"16km ESE of Anza, CA"
2020-05-18T02:48:59.610Z,38.1857,-117.7443,"46km WNW of Tonopah, Nevada"
2020-05-18T02:47:00.740Z,38.196,-117.7392,"48km WNW of Tonopah, Nevada"
2020-05-18T02:37:08.710Z,38.194,-118.0492,"62km SE of Hawthorne, Nevada"
2020-05-18T02:36:12.150Z,19.1976662,-155.3948364,"8km E of Pahala, Hawaii"
2020-05-18T02:33:29.450Z,38.217,-117.8553,"57km WNW of Tonopah, Nevada"
2020-05-18T02:29:44.770Z,33.2245,-116.7376667,"3km SE of Lake Henshaw, CA"
2020-05-18T02:27:28.526Z,60.2847,-152.3294,"31km SE of Redoubt Volcano, Alaska"
2020-05-18T02:27:27.140Z,38.1642,-117.9325,"62km W of Tonopah, Nevada"
2020-05-18T02:22:35.460Z,38.2248,-117.7102,"45km WNW of Tonopah, Nevada"
2020-05-18T02:19:08.686Z,38.1604,-118.097,"61km SE of Hawthorne, Nevada"
2020-05-18T02:16:47.040Z,38.1553,-117.8528,"56km W of Tonopah, Nevada"
2020-05-18T02:12:53.560Z,38.1507,-117.8592,"55km W of Tonopah, Nevada"
2020-05-18T02:12:32.592Z,60.2327,-151.8861,"35km WSW of Cohoe, Alaska"
2020-05-18T02:10:21.190Z,38.1788,-117.9108,"60km WNW of Tonopah, Nevada"
2020-05-18T02:08:59.270Z,38.1942,-117.7433,"47km WNW of Tonopah, Nevada"
2020-05-18T02:08:49.579Z,36.87316667,-97.456,"17km WNW of Blackwell, Oklahoma"
2020-05-18T02:08:43.270Z,40.5053333,-112.1671667,"11km ESE of Tooele, Utah"
2020-05-18T02:07:04.889Z,36.86733333,-97.466,"17km WNW of Blackwell, Oklahoma"
2020-05-18T02:04:03.266Z,38.1671,-117.8678,"57km WNW of Tonopah, Nevada"
2020-05-18T02:03:40.770Z,39.4043333,-110.292,"19km SSE of East Carbon City, Utah"
2020-05-18T02:01:31.189Z,62.7017,-149.5809,"50km NNE of Talkeetna, Alaska"
2020-05-18T02:01:10.077Z,7.7059,-82.9058,"36km S of Punta de Burica, Panama"
2020-05-18T01:50:15.585Z,64.7598,-148.9978,"20km NNE of North Nenana, Alaska"
2020-05-18T01:46:00.760Z,33.3346667,-116.7956667,"7km ESE of Palomar Observatory, CA"
2020-05-18T01:45:13.529Z,36.86133333,-97.45333333,"16km WNW of Blackwell, Oklahoma"
2020-05-18T01:42:45.300Z,38.181,-117.781,"49km WNW of Tonopah, Nevada"
2020-05-18T01:41:23.221Z,60.919,-150.9341,"31km NE of Nikiski, Alaska"
2020-05-18T01:39:40.813Z,59.6703,-150.5115,"44km E of Fritz Creek, Alaska"
2020-05-18T01:39:24.910Z,64.7669,-149.1599,"21km N of North Nenana, Alaska"
2020-05-18T01:36:56.579Z,60.2279,-153.0206,"32km SSW of Redoubt Volcano, Alaska"
2020-05-18T01:34:00.412Z,64.7747,-149.1267,"21km N of North Nenana, Alaska"
2020-05-18T01:32:59.592Z,64.7784,-148.9667,"23km NNE of North Nenana, Alaska"
2020-05-18T01:27:07.319Z,61.6195,-149.7977,"1km SE of Houston, Alaska"
2020-05-18T01:24:32.070Z,37.3498,-117.2552,"39km S of Goldfield, Nevada"
2020-05-18T01:23:08.700Z,19.2129993,-155.4055023,"7km E of Pahala, Hawaii"
2020-05-18T01:19:51.480Z,33.936,-116.8,"2km NNW of Cabazon, CA"
2020-05-18T01:19:16.650Z,38.183,-117.8833,"59km W of Tonopah, Nevada"
2020-05-18T01:18:42.712Z,65.761,-155.2456,"114km N of Ruby, Alaska"
2020-05-18T01:15:21.150Z,33.0106667,-116.0173333,"18km SE of Ocotillo Wells, CA"
2020-05-18T01:14:45.690Z,38.2243,-117.7852,"51km WNW of Tonopah, Nevada"
2020-05-18T01:13:07.339Z,38.1404,-117.9859,"67km W of Tonopah, Nevada"
2020-05-18T01:12:03.479Z,38.122,-118.0677,"64km SE of Hawthorne, Nevada"
2020-05-18T01:11:57.424Z,67.8598,20.2993,"3km E of Kiruna, Sweden"
2020-05-18T01:10:51.447Z,38.1604,-117.9747,"66km W of Tonopah, Nevada"
2020-05-18T01:09:27.275Z,38.1457,-118.0254,"67km SE of Hawthorne, Nevada"
2020-05-18T01:08:22.800Z,38.2017,-117.7718,"49km WNW of Tonopah, Nevada"
2020-05-18T01:06:33.030Z,36.7613335,-120.9990005,"29km NNE of Pinnacles, CA"
2020-05-18T01:02:34.920Z,38.1432,-118.0268,"67km SE of Hawthorne, Nevada"
2020-05-18T00:59:12.370Z,60.9527,-138.5388,"60km WNW of Haines Junction, Canada"
2020-05-18T00:58:22.020Z,38.1455,-118.059,"64km SE of Hawthorne, Nevada"
2020-05-18T00:49:37.520Z,38.1813,-117.8628,"58km WNW of Tonopah, Nevada"
2020-05-18T00:46:36.580Z,35.6693333,-117.534,"14km ENE of Ridgecrest, CA"
2020-05-18T00:46:34.655Z,38.184,-117.7262,"44km WNW of Tonopah, Nevada"
2020-05-18T00:46:08.399Z,38.2023,-117.7889,"52km WNW of Tonopah, Nevada"
2020-05-18T00:36:23.093Z,38.0577,-117.4091,"15km W of Tonopah, Nevada"
2020-05-18T00:35:55.120Z,39.4028333,-110.2815,"19km SE of East Carbon City, Utah"
2020-05-18T00:32:51.320Z,38.19,-117.7622,"48km WNW of Tonopah, Nevada"
2020-05-18T00:29:53.667Z,38.1798,-117.8351,"54km WNW of Tonopah, Nevada"
2020-05-18T00:27:41.770Z,38.1775,-117.8035,"52km WNW of Tonopah, Nevada"
2020-05-18T00:26:22.154Z,38.1477,-117.9548,"63km W of Tonopah, Nevada"
2020-05-18T00:19:55.980Z,38.1693,-117.8477,"55km WNW of Tonopah, Nevada"
2020-05-18T00:16:49.780Z,38.8149986,-122.8255005,"7km NW of The Geysers, CA"
2020-05-18T00:16:43.760Z,17.9435,-66.6918,"6km SSE of Tallaboa, Puerto Rico"
2020-05-18T00:16:39.560Z,36.1761667,-117.8888333,"16km NNE of Coso Junction, CA"
2020-05-18T00:10:24.380Z,38.8250008,-122.7990036,"6km NW of The Geysers, CA"
2020-05-18T00:09:38.580Z,38.1835,-117.8485,"55km WNW of Tonopah, Nevada"
2020-05-18T00:07:41.796Z,59.5191,-152.8446,"63km WSW of Anchor Point, Alaska"
2020-05-18T00:05:11.760Z,38.1793,-117.7905,"50km WNW of Tonopah, Nevada"
2020-05-18T00:05:10.751Z,61.4982,-149.9707,"2km SSW of Big Lake, Alaska"
2020-05-17T23:59:08.803Z,66.2362,-157.299,"77km SSW of Kobuk, Alaska"
2020-05-17T23:55:15.270Z,40.7188333,-112.015,"3km NNW of West Valley City, Utah"
2020-05-17T23:53:48.196Z,38.1291,-118.0465,"66km SE of Hawthorne, Nevada"
2020-05-17T23:51:45.400Z,38.1507,-118.0193,"67km SE of Hawthorne, Nevada"
2020-05-17T23:49:36.250Z,33.9793333,-116.2978333,"17km S of Joshua Tree, CA"
2020-05-17T23:46:56.280Z,38.174,-117.9047,"60km WNW of Tonopah, Nevada"
2020-05-17T23:44:15.550Z,38.1985,-117.7512,"47km WNW of Tonopah, Nevada"
2020-05-17T23:42:10.387Z,38.1718,-117.8537,"55km WNW of Tonopah, Nevada"
2020-05-17T23:30:24.870Z,35.0253333,-117.6698333,"3km NNW of Boron, CA"
2020-05-17T23:28:02.742Z,66.3017,-157.2179,"69km SSW of Kobuk, Alaska"
2020-05-17T23:27:08.350Z,38.1825,-117.8528,"56km WNW of Tonopah, Nevada"
2020-05-17T23:26:25.880Z,38.1805,-117.8492,"55km WNW of Tonopah, Nevada"
2020-05-17T23:21:55.500Z,33.0193333,-116.0126667,"18km SE of Ocotillo Wells, CA"
2020-05-17T23:19:54.772Z,38.1437,-117.9927,"67km W of Tonopah, Nevada"
2020-05-17T23:16:10.600Z,38.137,-118.0332,"65km SE of Hawthorne, Nevada"
2020-05-17T23:15:06.960Z,47.703,-121.445,"25km SE of Gold Bar, Washington"
2020-05-17T23:13:16.960Z,38.1628,-117.8648,"56km W of Tonopah, Nevada"
2020-05-17T23:11:29.502Z,38.1311,-118.0117,"68km W of Tonopah, Nevada"
2020-05-17T23:11:26.930Z,36.0001678,-120.5630035,"16km NW of Parkfield, CA"
2020-05-17T23:10:36.070Z,38.2183,-117.8432,"56km WNW of Tonopah, Nevada"
2020-05-17T23:09:08.210Z,33.6393333,-116.6688333,"9km N of Anza, CA"
2020-05-17T23:09:01.380Z,38.1797,-117.8088,"52km WNW of Tonopah, Nevada"
2020-05-17T23:06:04.780Z,44.7403333,-111.0643333,"9km NNE of West Yellowstone, Montana"
2020-05-17T23:05:56.051Z,64.9195,-147.3567,"15km NNE of Badger, Alaska"
2020-05-17T23:04:39.689Z,38.1634,-117.8099,"51km WNW of Tonopah, Nevada"
2020-05-17T23:03:57.170Z,38.8445015,-122.8371658,"10km WNW of Cobb, CA"
2020-05-17T23:03:41.450Z,64.9393,-150.2923,"17km ESE of Manley Hot Springs, Alaska"
2020-05-17T23:02:05.870Z,35.8608333,-117.695,"21km ESE of Little Lake, CA"
2020-05-17T23:01:46.212Z,37.9118,-116.8977,"33km ESE of Tonopah, Nevada"
2020-05-17T22:59:17.500Z,34.1251667,-117.485,"4km NW of Fontana, CA"
2020-05-17T22:55:57.736Z,60.3168,-152.3169,"30km SE of Redoubt Volcano, Alaska"
2020-05-17T22:52:53.520Z,38.1555,-118.0383,"65km SE of Hawthorne, Nevada"
2020-05-17T22:52:45.100Z,40.7285,-112.0751667,"3km NE of Magna, Utah"
2020-05-17T22:48:45.170Z,38.1337,-118.0378,"67km SE of Hawthorne, Nevada"
2020-05-17T22:48:27.519Z,62.4516,-149.2103,"46km NE of Y, Alaska"
2020-05-17T22:36:40.800Z,36.1088333,-117.8711667,"10km NE of Coso Junction, CA"
2020-05-17T22:33:49.750Z,33.2216667,-116.0886667,"10km NNE of Ocotillo Wells, CA"
2020-05-17T22:32:39.140Z,36.7836685,-121.5226669,"7km S of San Juan Bautista, CA"
2020-05-17T22:28:02.679Z,62.2313,-150.2271,"11km SSW of Talkeetna, Alaska"
2020-05-17T22:25:23.080Z,18.8526,-64.3633,"27km ENE of Road Town, British Virgin Islands"
2020-05-17T22:24:57.440Z,38.2383,-117.6858,"44km WNW of Tonopah, Nevada"
2020-05-17T22:23:03.198Z,62.5729,-149.2914,"50km ENE of Talkeetna, Alaska"
2020-05-17T22:12:50.380Z,38.1538,-117.9593,"64km W of Tonopah, Nevada"
2020-05-17T22:12:13.261Z,38.1502,-118.0325,"66km SE of Hawthorne, Nevada"
2020-05-17T22:11:36.805Z,69.1677,-144.6229,"114km SSW of Kaktovik, Alaska"
2020-05-17T22:10:18.710Z,38.7949982,-122.7381668,"2km NE of The Geysers, CA"
2020-05-17T22:10:13.910Z,36.85583333,-97.77783333,"6km NW of Medford, Oklahoma"
2020-05-17T22:06:15.656Z,64.4034,-149.6946,"34km SW of North Nenana, Alaska"
2020-05-17T22:05:06.890Z,19.1935005,-155.4275055,"5km ESE of Pahala, Hawaii"
2020-05-17T22:04:36.470Z,38.1313,-117.9857,"66km W of Tonopah, Nevada"
2020-05-17T22:04:00.903Z,69.5233,-144.2974,"72km SSW of Kaktovik, Alaska"
2020-05-17T21:55:56.640Z,19.2106667,-155.3981628,"8km E of Pahala, Hawaii"
2020-05-17T21:55:45.170Z,33.2296667,-116.0898333,"10km NNE of Ocotillo Wells, CA"
2020-05-17T21:54:24.110Z,38.1512,-117.947,"63km W of Tonopah, Nevada"
2020-05-17T21:52:00.910Z,38.1452,-118.0515,"65km SE of Hawthorne, Nevada"
2020-05-17T21:47:44.646Z,38.1449,-118.0462,"64km SE of Hawthorne, Nevada"
2020-05-17T21:43:49.828Z,61.4431,-150.104,"11km SW of Big Lake, Alaska"
2020-05-17T21:40:50.437Z,59.8457,-153.4003,"80km SSW of Redoubt Volcano, Alaska"
2020-05-17T21:37:42.290Z,33.2251667,-116.0828333,"10km NNE of Ocotillo Wells, CA"
2020-05-17T21:36:45.319Z,63.4265,-148.0244,"46km E of Cantwell, Alaska"
2020-05-17T21:31:13.030Z,38.1922,-117.762,"48km WNW of Tonopah, Nevada"
2020-05-17T21:25:06.890Z,38.1842,-117.7985,"51km WNW of Tonopah, Nevada"
2020-05-17T21:22:02.110Z,38.192,-117.7883,"50km WNW of Tonopah, Nevada"
2020-05-17T21:21:30.742Z,61.3926,-146.1996,"30km NNE of Valdez, Alaska"
2020-05-17T21:20:26.800Z,35.9245,-117.6903333,"20km E of Little Lake, CA"
2020-05-17T21:17:02.474Z,38.1749,-117.8028,"49km WNW of Tonopah, Nevada"
2020-05-17T21:15:10.670Z,38.186,-117.7515,"48km WNW of Tonopah, Nevada"
2020-05-17T21:12:29.120Z,32.6401667,-115.5973333,"7km N of Progreso, B.C., MX"
2020-05-17T21:10:20.450Z,38.1912,-117.7608,"48km WNW of Tonopah, Nevada"
2020-05-17T21:09:25.585Z,63.2895,-151.2761,"117km W of Cantwell, Alaska"
